Set,Name,speaker,text,label
training,q7ec3.txt,g,you want to get north somehow,reply_y
training,q7ec3.txt,g,up to about,instruct
training,q7ec3.txt,f,yeah i can do that,acknowledge
training,q7ec3.txt,g,"i start going parallel along i mean skirting along east lake about the line comes up to about the ""a"" below the ""a"" and where the east lake's written",instruct
training,q7ec3.txt,g,and then go i skirt along the lake to the finish,instruct
training,q7ec3.txt,f,yeah,acknowledge
training,q7ec3.txt,f,so north up to the bottom right-hand corner of east lake if i can do that yeah,check
training,q7ec3.txt,g,"mm up to about the ""k"" whenever you can get there",reply_w
training,q7ec3.txt,f,so right,ready
training,q7ec3.txt,f,i'm not going through the lion country that way so it's just off north for me,explain
training,q7ec3.txt,f,right,ready
training,q7ec3.txt,f,"i'm at just below the ""k"" and i skirt along east lake",check
training,q7ec3.txt,g,uh skirt along east lake to the finish which is just,reply_y
training,q7ec3.txt,f,just,acknowledge
training,q7ec3.txt,g,right,align
training,q7ec3.txt,f,mm,reply_y
training,q7ec5.txt,g,ready dave,align
training,q7ec5.txt,f,yeah,reply_y
training,q7ec5.txt,f,fire away,instruct
training,q7ec5.txt,g,right,ready
training,q7ec5.txt,g,starting above the site of the forest fire,align
training,q7ec5.txt,f,certainly am,reply_y
training,q7ec5.txt,g,right,acknowledge
training,q7ec5.txt,g,go east west sorry go west slightly just past it and down and then you go south,instruct
training,q7ec5.txt,f,and go hang a big left right past it,check
training,q7ec5.txt,f,right,acknowledge
training,q7ec5.txt,g,so you go so you're going east west then south down,align
training,q7ec5.txt,f,yep,reply_y
training,q7ec5.txt,g,have you got a picnic site,query_yn
training,q7ec5.txt,f,nope,reply_n
training,q7ec5.txt,f,where is it,query_w
training,q7ec5.txt,g,right okay,acknowledge
training,q7ec5.txt,g,it's about an inch is it below the site of the forest fire and about an inch above the an inch and a half above the bottom of the the page,reply_w
training,q7ec5.txt,f,an inch,acknowledge
training,q7ec5.txt,g,so you go south and then you go round the bottom of it so you go south and then east,instruct
training,q7ec5.txt,f,so i'm,check
training,q7ec5.txt,f,right,acknowledge
training,q7ec5.txt,g,and you go east about from the side of the page going about three inch,instruct
training,q7ec5.txt,g,have you got an adventure playground,query_yn
training,q7ec5.txt,f,mmhmm,reply_y
training,q7ec5.txt,g,which is just to the it's to the right and below the site of the forest fire,explain
training,q7ec5.txt,g,right,ready
training,q7ec5.txt,g,you go past the picnic site so you're about,instruct
training,q7ec5.txt,g,and it's above you go north so you're going on the left-hand side of the adventure playground,instruct
training,q7ec5.txt,f,mm,acknowledge
training,q7ec5.txt,g,what have you done dave have you,query_w
training,q7ec5.txt,f,so i'm going between the picnic site and the adventure playground,check
training,q7ec5.txt,g,yeah,reply_y
training,q7ec5.txt,f,okey-dokey here we go,acknowledge
training,q7ec5.txt,g,so,ready
training,q7ec5.txt,g,your line so far's gone in a wee sort of,query_w
training,q7ec5.txt,f,"well it's like a ""q"" with a wee extra bit i've added on",reply_w
training,q7ec5.txt,g,you're now you're above the just go up just above the adventure playground,instruct
training,q7ec5.txt,f,mmhmm,acknowledge
training,q7ec5.txt,g,and start going right across the page to the east ehm at a five degree angle can you do that just a wee angle,instruct
training,q7ec5.txt,f,how far,query_w
training,q7ec5.txt,f,a five degree angle,check
training,q7ec5.txt,g,just a wee angle it's just,clarify
training,q7ec5.txt,f,so i'm going up like that then,check
training,q7ec5.txt,g,you are,reply_y
training,q7ec5.txt,f,you mean five degree fae a horizontal right,check
training,q7ec5.txt,g,aye,reply_y
training,q7ec5.txt,f,right along to the end of the page,query_yn
training,q7ec5.txt,g,across to,instruct
training,q7ec5.txt,g,no,reply_n
training,q7ec5.txt,g,get at least two thirds of the way across the page dave,instruct
training,q7ec5.txt,f,right got you,acknowledge
training,q7ec5.txt,g,got a granite quarry,query_yn
training,q7ec5.txt,f,nope,reply_n
training,q7ec5.txt,g,above,query_yn
training,q7ec5.txt,f,got privately owned fields,explain
training,q7ec5.txt,g,no have you got a granite quarry somewhere on the page about in the mid centre,query_yn
training,q7ec5.txt,f,yes,reply_y
training,q7ec5.txt,g,just above centre,check
training,q7ec5.txt,f,mmhmm,reply_y
training,q7ec5.txt,g,right,ready
training,q7ec5.txt,g,you should your line should've gone across and just past it,explain
training,q7ec5.txt,f,mmhmm,acknowledge
training,q7ec5.txt,g,so that you when you go north you start going north you you come up on the right-hand side of it and you curve round over the top of it so in a sort of you've got to go up and round,instruct
training,q7ec5.txt,f,fish hook,check
training,q7ec5.txt,g,waterfall have you got a waterfall,query_yn
training,q7ec5.txt,f,mmhmm,reply_y
training,q7ec5.txt,g,right,acknowledge
training,q7ec5.txt,g,you go your curve comes round the granite quarry and down on the other side and then it straightens out and it goes about about an inch below the word waterfall,instruct
training,q7ec5.txt,f,mmhmm,acknowledge
training,q7ec5.txt,g,and you go just past the waterfall you curve round and go start going north again up past the waterfall to get to the top of the waterfall you go right i mean you go east just past the side of the waterfall,instruct
training,q7ec5.txt,f,mmhmm,acknowledge
training,q7ec5.txt,g,you go up about two inches so you should be,instruct
training,q7ec5.txt,g,have you got cornfields,query_yn
training,q7ec5.txt,f,mmhmm,reply_y
training,q7ec5.txt,g,the top you should be like at the right to about two inches below them at the right-hand corner of that,explain
training,q7ec5.txt,f,of the corn field,check
training,q7ec5.txt,g,the left-hand corner,reply_w
training,q7ec5.txt,f,just made a right coo's arse out of that one,explain
training,q7ec5.txt,g,right,acknowledge
training,q7ec5.txt,f,okay,ready
training,q7ec5.txt,f,we've got the west highland way on this one no tourist,explain
training,q7ec5.txt,g,shit,acknowledge
training,q7ec5.txt,g,and i hope it's not the way i done it,explain
training,q7ec5.txt,g,aye we're only about a a third of the way along it,explain
training,q7ec5.txt,f,this map's got stitches it's excellent,explain
training,q7ec5.txt,g,right,ready
training,q7ec5.txt,f,this is awful,explain
training,q7ec5.txt,g,right,ready
training,q7ec5.txt,g,you're below the cornfields right,align
training,q7ec5.txt,f,right,reply_y
training,q7ec5.txt,g,you've got to go down southeast,instruct
training,q7ec5.txt,f,yeah,acknowledge
training,q7ec5.txt,g,to,instruct
training,q7ec5.txt,g,have you got fallen cairn down in the,query_yn
training,q7ec5.txt,f,that's aye that's southeast yes,reply_y
training,q7ec5.txt,f,way past the lion country,query_yn
training,q7ec5.txt,g,right,acknowledge
training,q7ec5.txt,g,well i don't have lion country but,explain
training,q7ec5.txt,f,right,acknowledge
training,q7ec5.txt,g,so you'll avoid lion country,instruct
training,q7ec5.txt,f,i'll try and miss that i don't fancy being eaten,explain
training,q7ec5.txt,g,if you have to go through it,query_yn
training,q7ec5.txt,f,right,acknowledge
training,q7ec5.txt,g,southeast from where you are,instruct
training,q7ec5.txt,f,right down to fallen cairn,check
training,q7ec5.txt,g,down down,reply_w
training,q7ec5.txt,g,so you come down on the left-hand side of it and you go round the bottom of it,instruct
training,q7ec5.txt,f,below,check
training,q7ec5.txt,f,right,acknowledge
training,q7ec5.txt,g,just past and then you go start cutting up,instruct
training,q7ec5.txt,f,straight up,check
training,q7ec5.txt,g,right,reply_y
training,q7ec5.txt,f,towards the lake,check
training,q7ec5.txt,g,have you got oh you don't have limestone cliffs do you,query_yn
training,q7ec5.txt,g,eh you you start going up sort of parallel to the line you just drew round for just a couple of inches,instruct
training,q7ec5.txt,f,right,acknowledge
training,q7ec5.txt,g,"then you go you go north straight up to just below the east lake and you should be up to about about the ""k"" below the ""k"" in lake",instruct
training,q7ec5.txt,f,mmhmm,acknowledge
training,q7ec5.txt,g,and then you skirt the lake along going west just skirt along the lake,instruct
training,q7ec5.txt,f,right,acknowledge
training,q7ec5.txt,g,and your finish is the bottom the west bottom west corner of east lake it's about an inch to the left of that,explain
training,q7ec5.txt,f,inch to the left,check
training,q7ec5.txt,g,so you just your skirt goes along and reaches there,instruct
training,q7ec5.txt,f,and that's it,query_yn
training,q7ec5.txt,g,and that's it,reply_y
training,q7ec6.txt,g,right,ready
training,q7ec6.txt,g,do you have crest falls,query_yn
training,q7ec6.txt,f,crest falls,reply_y
training,q7ec6.txt,g,mmhmm,acknowledge
training,q7ec6.txt,g,well on the the eastern side of the water bit you,explain
training,q7ec6.txt,g,see where the water is,align
training,q7ec6.txt,f,yeah,reply_y
training,q7ec6.txt,f,the water at the bottom of crest falls,check
training,q7ec6.txt,g,no,reply_n
training,q7ec6.txt,g,at the top,clarify
training,q7ec6.txt,g,right,ready
training,q7ec6.txt,g,see how there's a bit of rock at the sides at the top,align
training,q7ec6.txt,f,yeah,reply_y
training,q7ec6.txt,g,the rocks,align
training,q7ec6.txt,g,well on the eastern side,explain
training,q7ec6.txt,g,right,align
training,q7ec6.txt,f,mm,reply_y
training,q7ec6.txt,g,okay,ready
training,q7ec6.txt,g,take the middle of the falls,explain
training,q7ec6.txt,f,right,acknowledge
training,q7ec6.txt,g,and go slightly to the east,explain
training,q7ec6.txt,f,right,acknowledge
training,q7ec6.txt,g,and up about three quarters of an inch,explain
training,q7ec6.txt,f,mmhmm,acknowledge
training,q7ec6.txt,f,that's the start,explain
training,q7ec6.txt,g,that's your start point,explain
training,q7ec6.txt,g,you've got that,acknowledge
training,q7ec6.txt,g,i should have worked that out shouldn't i,query_yn
training,q7ec6.txt,f,aye,reply_y
training,q7ec6.txt,g,right,ready
training,q7ec6.txt,g,do you have mm banana something there,query_yn
training,q7ec6.txt,f,banana tree,reply_w
training,q7ec6.txt,g,right,acknowledge
training,q7ec6.txt,g,i don't,explain
training,q7ec6.txt,g,right,ready
training,q7ec6.txt,g,come along from the start point to just come straight west to the edge of the falls above the where the edge it would start to come down,instruct
training,q7ec6.txt,f,seagulls,check
training,q7ec6.txt,f,seagulls aye,check
training,q7ec6.txt,g,just past the seagulls,clarify
training,q7ec6.txt,f,right,acknowledge
training,q7ec6.txt,g,now,ready
training,q7ec6.txt,g,come at a an angle of about a hundred and ninety-five degrees,instruct
training,q7ec6.txt,f,mmhmm,acknowledge
training,q7ec6.txt,g,come down to,instruct
training,q7ec6.txt,g,right,ready
training,q7ec6.txt,g,you see the the middle line in the waterfalls,align
training,q7ec6.txt,f,yeah,reply_y
training,q7ec6.txt,g,the waterfall line,align
training,q7ec6.txt,f,see where it finishes,check
training,q7ec6.txt,g,at the bottom of that line,instruct
training,q7ec6.txt,g,right,align
training,q7ec6.txt,f,uh-huh,reply_y
training,q7ec6.txt,g,across from that i finished that line there,instruct
training,q7ec6.txt,f,got it,acknowledge
training,q7ec6.txt,g,right,acknowledge
training,q7ec6.txt,g,and now,ready
training,q7ec6.txt,g,curve round,instruct
training,q7ec6.txt,g,"ehm see where to the bottom of the ""c"" of crest right you know where the ""c"" is",align
training,q7ec6.txt,f,yeah,reply_y
training,q7ec6.txt,g,well maybe go two inches to the west of that,instruct
training,q7ec6.txt,f,mmhmm,acknowledge
training,q7ec6.txt,g,and put a point there,instruct
training,q7ec6.txt,f,got it,acknowledge
training,q7ec6.txt,g,and draw a curve between these two points,instruct
training,q7ec6.txt,f,what kind of curve,query_w
training,q7ec6.txt,g,a curved mainly to the the west so very shallow curve right not straight down then curve round just any point to join them it won't really matter,clarify
training,q7ec6.txt,f,is that from the point with the seagulls,check
training,q7ec6.txt,g,no,reply_n
training,q7ec6.txt,g,the point from,clarify
training,q7ec6.txt,f,halfway down,check
training,q7ec6.txt,f,so it's going to go up the way,check
training,q7ec6.txt,g,uh-huh,reply_y
training,q7ec6.txt,f,it's an upwards curve,check
training,q7ec6.txt,f,or a downwards curve,query_yn
training,q7ec6.txt,g,what do you mean,query_w
training,q7ec6.txt,f,eh is it curving up towards the footbridge or is it down towards the bottom of the paper,clarify
training,q7ec6.txt,g,down,reply_w
training,q7ec6.txt,f,the curve down,acknowledge
training,q7ec6.txt,g,down,clarify
training,q7ec6.txt,f,just a shallow curve,check
training,q7ec6.txt,g,uh-huh,reply_y
training,q7ec6.txt,g,to where i told you the to two inches to the,clarify
training,q7ec6.txt,f,yeah,acknowledge
training,q7ec6.txt,g,"west of ""c"" to that point",clarify
training,q7ec6.txt,f,right,acknowledge
training,q7ec6.txt,f,just shallow wee curve,check
training,q7ec6.txt,g,uh-huh right,reply_y
training,q7ec6.txt,g,a positive gradient,clarify
training,q7ec6.txt,f,right,acknowledge
training,q7ec6.txt,g,now,ready
training,q7ec6.txt,g,go straight across from there to about two and a half inches from the edge of the paper,instruct
training,q7ec6.txt,f,i'll need to go to about an inch,explain
training,q7ec6.txt,g,what's there,query_w
training,q7ec6.txt,f,a banana tree,reply_w
training,q7ec6.txt,f,i've got a banana tree,clarify
training,q7ec6.txt,g,another banana tree,check
